reagent_type,top_k,accuracy
coarse_solvent,1,0.5239463601532567
coarse_solvent,2,0.7260536398467433
coarse_solvent,3,0.8419540229885057
coarse_solvent,4,0.9166666666666666
coarse_solvent,5,0.9722222222222222
coarse_solvent,6,0.9837164750957854
coarse_solvent,7,0.9913793103448276
coarse_solvent,8,0.9932950191570882
coarse_solvent,9,0.9961685823754789
coarse_solvent,10,0.9971264367816092
base,1,0.8323754789272031
base,2,0.8496168582375478
base,3,0.8639846743295019
base,4,0.8802681992337165
base,5,0.8908045977011494
base,6,0.9262452107279694
base,7,0.9406130268199234
base,8,0.9540229885057471
base,9,0.9636015325670498
base,10,0.9693486590038314
overall,1,0.4482758620689655
overall,2,0.6264367816091954
overall,3,0.7337164750957854
overall,4,0.8093869731800766
overall,5,0.8553639846743295
overall,6,0.8773946360153256
overall,7,0.89272030651341
overall,8,0.9157088122605364
overall,9,0.9262452107279694
overall,10,0.935823754789272
