reagent_type,top_k,accuracy
fine_solvent,1,0.4521072804927826
fine_solvent,2,0.6503831148147583
fine_solvent,3,0.7710728049278259
fine_solvent,4,0.8333333134651184
fine_solvent,5,0.8831417560577393
fine_solvent,6,0.9137930870056152
fine_solvent,7,0.9444444179534912
fine_solvent,8,0.961685836315155
fine_solvent,9,0.9722222089767456
fine_solvent,10,0.9818007946014404
fine_solvent,11,0.9894636273384094
fine_solvent,12,0.9932950139045715
fine_solvent,13,1.0
base,1,0.8314176201820374
base,2,0.9358237385749817
base,3,0.9712643623352051
base,4,0.984674334526062
base,5,0.9913793206214905
base,6,0.9952107071876526
base,7,1.0
