top_k,reagent_type,accuracy
1,exact_solvent,0.36337488015340363
2,exact_solvent,0.4573346116970278
3,exact_solvent,0.5052732502396932
4,exact_solvent,0.5302013422818792
5,exact_solvent,0.5560882070949185
6,exact_solvent,0.5790987535953979
7,exact_solvent,0.6021093000958773
8,exact_solvent,0.6222435282837967
9,exact_solvent,0.6423777564717162
10,exact_solvent,0.6558005752636625
1,exact_base,0.5838926174496645
2,exact_base,0.725790987535954
3,exact_base,0.8082454458293384
4,exact_base,0.8638542665388304
5,exact_base,0.8926174496644296
6,exact_base,0.9089165867689357
7,exact_base,0.9137104506232023
8,exact_base,0.9156279961649089
9,exact_base,0.9156279961649089
10,exact_base,0.9156279961649089
