reagent_type,top_k,accuracy
fine_solvent,1,0.49616858237547895
fine_solvent,2,0.6800766283524904
fine_solvent,3,0.803639846743295
fine_solvent,4,0.8697318007662835
fine_solvent,5,0.8955938697318008
fine_solvent,6,0.9157088122605364
fine_solvent,7,0.9377394636015326
fine_solvent,8,0.9521072796934866
fine_solvent,9,0.9636015325670498
fine_solvent,10,0.9760536398467433
fine_solvent,11,0.9837164750957854
fine_solvent,12,0.9961685823754789
fine_solvent,13,1.0
base,1,0.8524904214559387
base,2,0.9367816091954023
base,3,0.9741379310344828
base,4,0.9837164750957854
base,5,0.9904214559386973
base,6,0.9961685823754789
base,7,1.0
