reagent_type,top_k,accuracy
fine_solvent,1,0.49616858237547895
fine_solvent,2,0.6772030651340997
fine_solvent,3,0.7978927203065134
fine_solvent,4,0.8496168582375478
fine_solvent,5,0.8812260536398467
fine_solvent,6,0.9003831417624522
fine_solvent,7,0.9157088122605364
fine_solvent,8,0.9272030651340997
fine_solvent,9,0.9377394636015326
fine_solvent,10,0.946360153256705
base,1,0.8524904214559387
base,2,0.867816091954023
base,3,0.8764367816091954
base,4,0.9061302681992337
base,5,0.9147509578544061
base,6,0.9195402298850575
base,7,0.9272030651340997
base,8,0.9339080459770115
base,9,0.9386973180076629
base,10,0.9454022988505747
overall,1,0.42911877394636017
overall,2,0.5977011494252874
overall,3,0.7059386973180076
overall,4,0.7672413793103449
overall,5,0.7978927203065134
overall,6,0.8218390804597702
overall,7,0.8400383141762452
overall,8,0.8524904214559387
overall,9,0.8639846743295019
overall,10,0.8716475095785441
