reagent_type,top_k,accuracy
coarse_solvent,1,0.5277777777777778
coarse_solvent,2,0.7078544061302682
coarse_solvent,3,0.8247126436781609
coarse_solvent,4,0.9118773946360154
coarse_solvent,5,0.9741379310344828
coarse_solvent,6,0.9885057471264368
coarse_solvent,7,0.9942528735632183
coarse_solvent,8,0.9980842911877394
coarse_solvent,9,0.9990421455938697
coarse_solvent,10,0.9990421455938697
base,1,0.8505747126436781
base,2,0.8668582375478927
base,3,0.8773946360153256
base,4,0.8888888888888888
base,5,0.8994252873563219
base,6,0.935823754789272
base,7,0.9568965517241379
base,8,0.9674329501915708
base,9,0.9731800766283525
base,10,0.975095785440613
overall,1,0.46264367816091956
overall,2,0.6340996168582376
overall,3,0.7279693486590039
overall,4,0.8074712643678161
overall,5,0.8649425287356322
overall,6,0.8908045977011494
overall,7,0.9109195402298851
overall,8,0.9204980842911877
overall,9,0.9291187739463601
overall,10,0.9367816091954023
