reagent_type,top_k,accuracy
coarse_solvent,1,0.5273250239693192
coarse_solvent,2,0.713326941514861
coarse_solvent,3,0.8312559923298178
coarse_solvent,4,0.9204218600191755
coarse_solvent,5,0.9769894534995206
coarse_solvent,6,0.9932885906040269
coarse_solvent,7,0.9961649089165868
coarse_solvent,8,0.9961649089165868
coarse_solvent,9,0.9980824544582934
coarse_solvent,10,0.9980824544582934
base,1,0.8427612655800575
base,2,0.8657718120805369
base,3,0.8667305848513902
base,4,0.8734419942473634
base,5,0.8801534036433365
base,6,0.8964525407478428
base,7,0.9338446788111218
base,8,0.9539789069990412
base,9,0.965484180249281
base,10,0.9721955896452541
overall,1,0.4439117929050815
overall,2,0.6241610738255033
overall,3,0.7200383509108341
overall,4,0.8034515819750719
overall,5,0.8533077660594439
overall,6,0.87248322147651
overall,7,0.8974113135186961
overall,8,0.909875359539789
overall,9,0.9271332694151486
overall,10,0.9338446788111218
