reagent_type,top_k,accuracy
overall,1,0.4818007662835249
overall,2,0.6340996168582376
overall,3,0.7222222222222222
overall,4,0.7681992337164751
overall,5,0.7978927203065134
overall,6,0.8237547892720306
overall,7,0.8390804597701149
overall,8,0.8591954022988506
overall,9,0.8783524904214559
overall,10,0.89272030651341
fine_solvent,1,0.5526819923371648
fine_solvent,2,0.7174329501915708
fine_solvent,3,0.8103448275862069
fine_solvent,4,0.853448275862069
fine_solvent,5,0.8802681992337165
fine_solvent,6,0.9042145593869731
fine_solvent,7,0.9176245210727969
fine_solvent,8,0.9348659003831418
fine_solvent,9,0.9501915708812261
fine_solvent,10,0.960727969348659
base,1,0.8438697318007663
base,2,0.8754789272030651
base,3,0.8955938697318008
base,4,0.9051724137931034
base,5,0.9204980842911877
base,6,0.9281609195402298
base,7,0.9310344827586207
base,8,0.9377394636015326
base,9,0.9406130268199234
base,10,0.9434865900383141
