reagent_type,top_k,accuracy
fine_solvent,1,0.5234899328859061
fine_solvent,2,0.7085330776605945
fine_solvent,3,0.8302972195589645
fine_solvent,4,0.87823585810163
fine_solvent,5,0.9012464046021093
fine_solvent,6,0.925215723873442
fine_solvent,7,0.9386385426653883
fine_solvent,8,0.950143815915628
fine_solvent,9,0.965484180249281
fine_solvent,10,0.9731543624161074
fine_solvent,11,0.9856184084372004
fine_solvent,12,0.9942473633748802
fine_solvent,13,1.0
base,1,0.8389261744966443
base,2,0.9348034515819751
base,3,0.959731543624161
base,4,0.9789069990412272
base,5,0.9884947267497604
base,6,0.9980824544582934
base,7,1.0
