reagent_type,top_k,accuracy
overall,1,0.3668582375478927
overall,2,0.5335249042145593
overall,3,0.6762452107279694
overall,4,0.7509578544061303
overall,5,0.8065134099616859
overall,6,0.8438697318007663
overall,7,0.8706896551724138
overall,8,0.8869731800766284
overall,9,0.8936781609195402
overall,10,0.9061302681992337
coarse_solvent,1,0.4367816091954023
coarse_solvent,2,0.6312260536398467
coarse_solvent,3,0.7902298850574713
coarse_solvent,4,0.8716475095785441
coarse_solvent,5,0.9319923371647509
coarse_solvent,6,0.9588122605363985
coarse_solvent,7,0.975095785440613
coarse_solvent,8,0.9789272030651341
coarse_solvent,9,0.9827586206896551
coarse_solvent,10,0.9865900383141762
base,1,0.8218390804597702
base,2,0.8362068965517241
base,3,0.8544061302681992
base,4,0.8659003831417624
base,5,0.8802681992337165
base,6,0.907088122605364
base,7,0.946360153256705
base,8,0.9578544061302682
base,9,0.9655172413793104
base,10,0.9683908045977011
