reagent_type,top_k,accuracy
overall,1,0.4722222222222222
overall,2,0.6408045977011494
overall,3,0.7136015325670498
overall,4,0.7729885057471264
overall,5,0.803639846743295
overall,6,0.828544061302682
overall,7,0.8457854406130269
overall,8,0.8591954022988506
overall,9,0.8745210727969349
overall,10,0.8860153256704981
fine_solvent,1,0.5210727969348659
fine_solvent,2,0.6954022988505747
fine_solvent,3,0.7883141762452107
fine_solvent,4,0.8381226053639846
fine_solvent,5,0.8735632183908046
fine_solvent,6,0.896551724137931
fine_solvent,7,0.9109195402298851
fine_solvent,8,0.9233716475095786
fine_solvent,9,0.9377394636015326
fine_solvent,10,0.946360153256705
base,1,0.8649425287356322
base,2,0.89272030651341
base,3,0.9109195402298851
base,4,0.9233716475095786
base,5,0.9339080459770115
base,6,0.9425287356321839
base,7,0.946360153256705
base,8,0.9482758620689655
base,9,0.9501915708812261
base,10,0.9530651340996169
