reagent_type,top_k,accuracy
fine_solvent,1,0.43911794
fine_solvent,2,0.6356664
fine_solvent,3,0.746884
fine_solvent,4,0.8130393
fine_solvent,5,0.8533078
fine_solvent,6,0.89165866
fine_solvent,7,0.9127517
fine_solvent,8,0.93096834
fine_solvent,9,0.94534993
fine_solvent,10,0.95685524
fine_solvent,11,0.9741131
fine_solvent,12,0.9932886
fine_solvent,13,1.0
base,1,0.81591564
base,2,0.90316397
base,3,0.9482263
base,4,0.97315437
base,5,0.9856184
base,6,0.9932886
base,7,1.0
