reagent_type,top_k,accuracy
overall,1,0.05076628352490421
overall,2,0.10440613026819924
overall,3,0.15134099616858238
overall,4,0.1896551724137931
overall,5,0.2136015325670498
overall,6,0.23467432950191572
overall,7,0.2595785440613027
overall,8,0.28735632183908044
overall,9,0.2988505747126437
overall,10,0.32088122605363983
exact_solvent,1,0.09195402298850575
exact_solvent,2,0.22796934865900384
exact_solvent,3,0.22796934865900384
exact_solvent,4,0.2883141762452107
exact_solvent,5,0.31992337164750956
exact_solvent,6,0.3773946360153257
exact_solvent,7,0.3773946360153257
exact_solvent,8,0.3773946360153257
exact_solvent,9,0.45689655172413796
exact_solvent,10,0.45689655172413796
exact_base,1,0.43007662835249044
exact_base,2,0.5498084291187739
exact_base,3,0.7787356321839081
exact_base,4,0.7787356321839081
exact_base,5,0.7787356321839081
exact_base,6,0.7787356321839081
exact_base,7,0.7787356321839081
exact_base,8,0.7787356321839081
exact_base,9,0.8084291187739464
exact_base,10,0.8084291187739464
