reagent_type,top_k,accuracy
fine_solvent,1,0.47988505747126436
fine_solvent,2,0.6772030651340997
fine_solvent,3,0.7998084291187739
fine_solvent,4,0.8457854406130269
fine_solvent,5,0.867816091954023
fine_solvent,6,0.8898467432950191
fine_solvent,7,0.9080459770114943
fine_solvent,8,0.9176245210727969
fine_solvent,9,0.9291187739463601
fine_solvent,10,0.9406130268199234
base,1,0.8457854406130269
base,2,0.85727969348659
base,3,0.8735632183908046
base,4,0.9013409961685823
base,5,0.9137931034482759
base,6,0.9185823754789272
base,7,0.9291187739463601
base,8,0.935823754789272
base,9,0.9415708812260536
base,10,0.9434865900383141
overall,1,0.4051724137931034
overall,2,0.5852490421455939
overall,3,0.7021072796934866
overall,4,0.7586206896551724
overall,5,0.7873563218390804
overall,6,0.8103448275862069
overall,7,0.8323754789272031
overall,8,0.8400383141762452
overall,9,0.8496168582375478
overall,10,0.8659003831417624
