reagent_type,top_k,accuracy
overall,1,0.4760536398467433
overall,2,0.6245210727969349
overall,3,0.7193486590038314
overall,4,0.7662835249042146
overall,5,0.8045977011494253
overall,6,0.8304597701149425
overall,7,0.8486590038314177
overall,8,0.8639846743295019
overall,9,0.8745210727969349
overall,10,0.8831417624521073
fine_solvent,1,0.5335249042145593
fine_solvent,2,0.6867816091954023
fine_solvent,3,0.7959770114942529
fine_solvent,4,0.8438697318007663
fine_solvent,5,0.8802681992337165
fine_solvent,6,0.9022988505747126
fine_solvent,7,0.9195402298850575
fine_solvent,8,0.935823754789272
fine_solvent,9,0.9482758620689655
fine_solvent,10,0.9597701149425287
base,1,0.8591954022988506
base,2,0.8888888888888888
base,3,0.9080459770114943
base,4,0.9185823754789272
base,5,0.9243295019157088
base,6,0.9281609195402298
base,7,0.9348659003831418
base,8,0.9406130268199234
base,9,0.9444444444444444
base,10,0.9473180076628352
