reagent_type,top_k,accuracy
overall,1,0.4185823754789272
overall,2,0.5957854406130269
overall,3,0.7193486590038314
overall,4,0.7940613026819924
overall,5,0.8342911877394636
overall,6,0.8697318007662835
overall,7,0.8908045977011494
overall,8,0.9080459770114943
overall,9,0.9204980842911877
overall,10,0.9272030651340997
coarse_solvent,1,0.48946360153256707
coarse_solvent,2,0.6906130268199234
coarse_solvent,3,0.8304597701149425
coarse_solvent,4,0.9090038314176245
coarse_solvent,5,0.9454022988505747
coarse_solvent,6,0.9712643678160919
coarse_solvent,7,0.9837164750957854
coarse_solvent,8,0.985632183908046
coarse_solvent,9,0.9913793103448276
coarse_solvent,10,0.9942528735632183
base,1,0.8314176245210728
base,2,0.8524904214559387
base,3,0.8697318007662835
base,4,0.8783524904214559
base,5,0.8936781609195402
base,6,0.9166666666666666
base,7,0.9329501915708812
base,8,0.9492337164750958
base,9,0.9578544061302682
base,10,0.960727969348659
