reagent_type,top_k,accuracy
overall,1,0.4885057471264368
overall,2,0.6657088122605364
overall,3,0.7557471264367817
overall,4,0.8132183908045977
overall,5,0.8563218390804598
overall,6,0.8984674329501916
overall,7,0.9157088122605364
overall,8,0.9243295019157088
overall,9,0.9310344827586207
overall,10,0.9425287356321839
coarse_solvent,1,0.5565134099616859
coarse_solvent,2,0.7308429118773946
coarse_solvent,3,0.828544061302682
coarse_solvent,4,0.8984674329501916
coarse_solvent,5,0.946360153256705
coarse_solvent,6,0.9789272030651341
coarse_solvent,7,0.9846743295019157
coarse_solvent,8,0.9904214559386973
coarse_solvent,9,0.9932950191570882
coarse_solvent,10,0.9961685823754789
base,1,0.85727969348659
base,2,0.8946360153256705
base,3,0.9090038314176245
base,4,0.9128352490421456
base,5,0.9204980842911877
base,6,0.9396551724137931
base,7,0.9559386973180076
base,8,0.9674329501915708
base,9,0.9779693486590039
base,10,0.9837164750957854
