reagent_type,top_k,accuracy
overall,1,0.3563218390804598
overall,2,0.5009578544061303
overall,3,0.5871647509578544
overall,4,0.6408045977011494
overall,5,0.6877394636015326
overall,6,0.7145593869731801
overall,7,0.7519157088122606
overall,8,0.7672413793103449
overall,9,0.7931034482758621
overall,10,0.8113026819923371
fine_solvent,1,0.4109195402298851
fine_solvent,2,0.5833333333333334
fine_solvent,3,0.6867816091954023
fine_solvent,4,0.7385057471264368
fine_solvent,5,0.7825670498084292
fine_solvent,6,0.8093869731800766
fine_solvent,7,0.8400383141762452
fine_solvent,8,0.8582375478927203
fine_solvent,9,0.8754789272030651
fine_solvent,10,0.8888888888888888
base,1,0.8227969348659003
base,2,0.8477011494252874
base,3,0.8620689655172413
base,4,0.8802681992337165
base,5,0.8994252873563219
base,6,0.9109195402298851
base,7,0.9281609195402298
base,8,0.9406130268199234
base,9,0.9501915708812261
base,10,0.9511494252873564
