metric_name,value
fine_solvent_micro_f1,0.41091955
fine_solvent_macro_f1,0.11550106
fine_solvent_macro_recall,0.12998073
fine_solvent_macro_precision,0.15135524
base_micro_f1,0.82279694
base_macro_f1,0.2504603
base_macro_recall,0.23096624
base_macro_precision,0.314563
