reagent_type,top_k,accuracy
fine_solvent,1,0.5105363984674329
fine_solvent,2,0.7164750957854407
fine_solvent,3,0.8208812260536399
fine_solvent,4,0.8563218390804598
fine_solvent,5,0.8831417624521073
fine_solvent,6,0.9109195402298851
fine_solvent,7,0.9396551724137931
fine_solvent,8,0.9530651340996169
fine_solvent,9,0.9655172413793104
fine_solvent,10,0.9779693486590039
fine_solvent,11,0.9885057471264368
fine_solvent,12,0.9942528735632183
fine_solvent,13,1.0
base,1,0.8457854406130269
base,2,0.9367816091954023
base,3,0.9722222222222222
base,4,0.9885057471264368
base,5,0.9932950191570882
base,6,0.9971264367816092
base,7,1.0
