reagent_type,top_k,accuracy
overall,1,0.4419942473633749
overall,2,0.6126558005752637
overall,3,0.7114093959731543
overall,4,0.7957813998082455
overall,5,0.850431447746884
overall,6,0.87248322147651
overall,7,0.8954937679769894
overall,8,0.912751677852349
overall,9,0.9213806327900288
overall,10,0.925215723873442
coarse_solvent,1,0.49952061361457334
coarse_solvent,2,0.6797698945349953
coarse_solvent,3,0.788111217641419
coarse_solvent,4,0.8820709491850431
coarse_solvent,5,0.9328859060402684
coarse_solvent,6,0.9511025886864813
coarse_solvent,7,0.9645254074784276
coarse_solvent,8,0.975071907957814
coarse_solvent,9,0.9856184084372004
coarse_solvent,10,0.987535953978907
base,1,0.8533077660594439
base,2,0.8801534036433365
base,3,0.8945349952061361
base,4,0.9069990412272292
base,5,0.9290508149568553
base,6,0.9453499520613614
base,7,0.9511025886864813
base,8,0.9578139980824545
base,9,0.9645254074784276
base,10,0.9674017257909875
