metric_name,value
exact_solvent_macro_macro_precision,0.07501884359071818
exact_solvent_macro_macro_recall,0.0625780985566193
exact_solvent_macro_micro_f1,0.30393096836049854
exact_solvent_macro_macro_f1,0.06332637056359713
exact_base_macro_macro_precision,0.1047490833160951
exact_base_macro_macro_recall,0.09925735870222445
exact_base_macro_micro_f1,0.4573346116970278
exact_base_macro_macro_f1,0.09691825904843357
