reagent_type,top_k,accuracy
fine_solvent,1,0.4966442953020134
fine_solvent,2,0.6903163950143816
fine_solvent,3,0.8216682646212847
fine_solvent,4,0.8676893576222435
fine_solvent,5,0.8926174496644296
fine_solvent,6,0.9146692233940557
fine_solvent,7,0.9357622243528284
fine_solvent,8,0.950143815915628
fine_solvent,9,0.9664429530201343
fine_solvent,10,0.9789069990412272
fine_solvent,11,0.9856184084372004
fine_solvent,12,0.9952061361457335
fine_solvent,13,1.0
base,1,0.8427612655800575
base,2,0.9309683604985618
base,3,0.9674017257909875
base,4,0.9904122722914669
base,5,0.9942473633748802
base,6,0.9980824544582934
base,7,1.0
