reagent_type,top_k,accuracy
fine_solvent,1,0.4966442953020134
fine_solvent,2,0.6883988494726749
fine_solvent,3,0.8178331735378715
fine_solvent,4,0.8609779482262704
fine_solvent,5,0.8839884947267498
fine_solvent,6,0.9041227229146692
fine_solvent,7,0.9213806327900288
fine_solvent,8,0.9338446788111218
fine_solvent,9,0.9453499520613614
fine_solvent,10,0.9578139980824545
base,1,0.8427612655800575
base,2,0.8600191754554171
base,3,0.8734419942473634
base,4,0.8897411313518696
base,5,0.9012464046021093
base,6,0.9089165867689357
base,7,0.9165867689357622
base,8,0.9194630872483222
base,9,0.9290508149568553
base,10,0.9376797698945349
overall,1,0.42090124640460214
overall,2,0.5906040268456376
overall,3,0.7114093959731543
overall,4,0.7545541706615532
overall,5,0.7871524448705657
overall,6,0.8111217641418984
overall,7,0.8302972195589645
overall,8,0.8446788111217641
overall,9,0.8638542665388304
overall,10,0.8801534036433365
