reagent_type,top_k,accuracy
overall,1,0.35344827586206895
overall,2,0.5124521072796935
overall,3,0.6226053639846744
overall,4,0.685823754789272
overall,5,0.7136015325670498
overall,6,0.7423371647509579
overall,7,0.7720306513409961
overall,8,0.7911877394636015
overall,9,0.8074712643678161
overall,10,0.828544061302682
fine_solvent,1,0.4128352490421456
fine_solvent,2,0.6063218390804598
fine_solvent,3,0.7308429118773946
fine_solvent,4,0.7959770114942529
fine_solvent,5,0.8247126436781609
fine_solvent,6,0.8515325670498084
fine_solvent,7,0.8812260536398467
fine_solvent,8,0.8955938697318008
fine_solvent,9,0.907088122605364
fine_solvent,10,0.9204980842911877
base,1,0.8266283524904214
base,2,0.8314176245210728
base,3,0.8362068965517241
base,4,0.8563218390804598
base,5,0.8745210727969349
base,6,0.8869731800766284
base,7,0.9003831417624522
base,8,0.9137931034482759
base,9,0.9262452107279694
base,10,0.9348659003831418
