reagent_type,top_k,accuracy
coarse_solvent,1,0.5019157088122606
coarse_solvent,2,0.7059386973180076
coarse_solvent,3,0.8438697318007663
coarse_solvent,4,0.9195402298850575
coarse_solvent,5,0.975095785440613
coarse_solvent,6,0.9923371647509579
coarse_solvent,7,0.9932950191570882
coarse_solvent,8,0.9961685823754789
coarse_solvent,9,0.9971264367816092
coarse_solvent,10,0.9971264367816092
base,1,0.8400383141762452
base,2,0.853448275862069
base,3,0.8563218390804598
base,4,0.8611111111111112
base,5,0.8697318007662835
base,6,0.9195402298850575
base,7,0.9473180076628352
base,8,0.9655172413793104
base,9,0.9731800766283525
base,10,0.9760536398467433
overall,1,0.421455938697318
overall,2,0.6130268199233716
overall,3,0.725095785440613
overall,4,0.7863984674329502
overall,5,0.8409961685823755
overall,6,0.8812260536398467
overall,7,0.8984674329501916
overall,8,0.9252873563218391
overall,9,0.9348659003831418
overall,10,0.9425287356321839
