reagent_type,top_k,accuracy
coarse_solvent,1,0.5134099616858238
coarse_solvent,2,0.7011494252873564
coarse_solvent,3,0.8295019157088123
coarse_solvent,4,0.9243295019157088
coarse_solvent,5,0.9798850574712644
coarse_solvent,6,0.9952107279693486
coarse_solvent,7,0.9971264367816092
coarse_solvent,8,0.9980842911877394
coarse_solvent,9,0.9980842911877394
coarse_solvent,10,1.0
base,1,0.8477011494252874
base,2,0.8649425287356322
base,3,0.867816091954023
base,4,0.8745210727969349
base,5,0.8783524904214559
base,6,0.9109195402298851
base,7,0.9454022988505747
base,8,0.9588122605363985
base,9,0.9693486590038314
base,10,0.9760536398467433
overall,1,0.43773946360153254
overall,2,0.6139846743295019
overall,3,0.7270114942528736
overall,4,0.8055555555555556
overall,5,0.8544061302681992
overall,6,0.8860153256704981
overall,7,0.9109195402298851
overall,8,0.9224137931034483
overall,9,0.9291187739463601
overall,10,0.9386973180076629
