reagent_type,top_k,accuracy
fine_solvent,1,0.524904214559387
fine_solvent,2,0.7049808429118773
fine_solvent,3,0.8093869731800766
fine_solvent,4,0.85727969348659
fine_solvent,5,0.8898467432950191
fine_solvent,6,0.9042145593869731
fine_solvent,7,0.9224137931034483
fine_solvent,8,0.9367816091954023
fine_solvent,9,0.9473180076628352
fine_solvent,10,0.9588122605363985
base,1,0.8419540229885057
base,2,0.8649425287356322
base,3,0.8716475095785441
base,4,0.8869731800766284
base,5,0.8994252873563219
base,6,0.9042145593869731
base,7,0.9128352490421456
base,8,0.9185823754789272
base,9,0.9252873563218391
base,10,0.9291187739463601
overall,1,0.4492337164750958
overall,2,0.6159003831417624
overall,3,0.7040229885057471
overall,4,0.7471264367816092
overall,5,0.7835249042145593
overall,6,0.8007662835249042
overall,7,0.8218390804597702
overall,8,0.8390804597701149
overall,9,0.853448275862069
overall,10,0.8687739463601533
