reagent_type,top_k,accuracy
overall,1,0.4846743295019157
overall,2,0.6369731800766284
overall,3,0.7231800766283525
overall,4,0.7710727969348659
overall,5,0.7978927203065134
overall,6,0.8218390804597702
overall,7,0.8323754789272031
overall,8,0.8438697318007663
overall,9,0.8611111111111112
overall,10,0.8754789272030651
fine_solvent,1,0.5373563218390804
fine_solvent,2,0.7040229885057471
fine_solvent,3,0.7978927203065134
fine_solvent,4,0.8477011494252874
fine_solvent,5,0.8764367816091954
fine_solvent,6,0.9022988505747126
fine_solvent,7,0.9157088122605364
fine_solvent,8,0.9262452107279694
fine_solvent,9,0.9396551724137931
fine_solvent,10,0.9530651340996169
base,1,0.85727969348659
base,2,0.8802681992337165
base,3,0.896551724137931
base,4,0.907088122605364
base,5,0.9147509578544061
base,6,0.9243295019157088
base,7,0.9310344827586207
base,8,0.9348659003831418
base,9,0.9406130268199234
base,10,0.9444444444444444
