reagent_type,top_k,accuracy
overall,1,0.05842911877394636
overall,2,0.10632183908045977
overall,3,0.15229885057471265
overall,4,0.1867816091954023
overall,5,0.210727969348659
overall,6,0.23275862068965517
overall,7,0.25766283524904215
overall,8,0.2768199233716475
overall,9,0.29118773946360155
overall,10,0.3017241379310345
exact_solvent,1,0.09482758620689655
exact_solvent,2,0.22701149425287356
exact_solvent,3,0.22701149425287356
exact_solvent,4,0.289272030651341
exact_solvent,5,0.289272030651341
exact_solvent,6,0.3438697318007663
exact_solvent,7,0.3783524904214559
exact_solvent,8,0.3783524904214559
exact_solvent,9,0.4367816091954023
exact_solvent,10,0.4367816091954023
exact_base,1,0.42049808429118773
exact_base,2,0.5258620689655172
exact_base,3,0.7538314176245211
exact_base,4,0.7538314176245211
exact_base,5,0.7538314176245211
exact_base,6,0.7538314176245211
exact_base,7,0.7538314176245211
exact_base,8,0.7538314176245211
exact_base,9,0.7538314176245211
exact_base,10,0.789272030651341
