reagent_type,top_k,accuracy
overall,1,0.4846743295019157
overall,2,0.6590038314176245
overall,3,0.7538314176245211
overall,4,0.8218390804597702
overall,5,0.8697318007662835
overall,6,0.8908045977011494
overall,7,0.9090038314176245
overall,8,0.9224137931034483
overall,9,0.9310344827586207
overall,10,0.9396551724137931
coarse_solvent,1,0.5507662835249042
coarse_solvent,2,0.7375478927203065
coarse_solvent,3,0.8505747126436781
coarse_solvent,4,0.9166666666666666
coarse_solvent,5,0.9693486590038314
coarse_solvent,6,0.9818007662835249
coarse_solvent,7,0.9904214559386973
coarse_solvent,8,0.9932950191570882
coarse_solvent,9,0.9942528735632183
coarse_solvent,10,0.9961685823754789
base,1,0.8515325670498084
base,2,0.8812260536398467
base,3,0.8946360153256705
base,4,0.9032567049808429
base,5,0.9109195402298851
base,6,0.9310344827586207
base,7,0.9559386973180076
base,8,0.9664750957854407
base,9,0.9760536398467433
base,10,0.9837164750957854
