top_k,reagent_type,accuracy
1,fine_solvent,0.4875478927203065
2,fine_solvent,0.6455938697318008
3,fine_solvent,0.7365900383141762
4,fine_solvent,0.7902298850574713
5,fine_solvent,0.8314176245210728
6,fine_solvent,0.8697318007662835
7,fine_solvent,0.8888888888888888
8,fine_solvent,0.9099616858237548
9,fine_solvent,0.921455938697318
10,fine_solvent,0.9319923371647509
1,base,0.7586206896551724
2,base,0.8936781609195402
3,base,0.9204980842911877
4,base,0.9310344827586207
5,base,0.9425287356321839
6,base,0.946360153256705
7,base,0.9521072796934866
8,base,0.9559386973180076
9,base,0.9588122605363985
10,base,0.9645593869731801
1,overall,0.42624521072796934
2,overall,0.5555555555555556
3,overall,0.6226053639846744
4,overall,0.6704980842911877
5,overall,0.7145593869731801
6,overall,0.7490421455938697
7,overall,0.7768199233716475
8,overall,0.8026819923371648
9,overall,0.8256704980842912
10,overall,0.8438697318007663
