reagent_type,top_k,accuracy
coarse_solvent,1,0.5186960690316395
coarse_solvent,2,0.7066155321188878
coarse_solvent,3,0.840843720038351
coarse_solvent,4,0.9242569511025887
coarse_solvent,5,0.9798657718120806
coarse_solvent,6,0.9932885906040269
coarse_solvent,7,0.9980824544582934
coarse_solvent,8,0.9980824544582934
coarse_solvent,9,0.9990412272291467
coarse_solvent,10,0.9990412272291467
base,1,0.8427612655800575
base,2,0.8600191754554171
base,3,0.8734419942473634
base,4,0.8801534036433365
base,5,0.8868648130393096
base,6,0.9185043144774688
base,7,0.9424736337488016
base,8,0.959731543624161
base,9,0.975071907957814
base,10,0.9808245445829339
overall,1,0.44103547459252157
overall,2,0.6116970278044104
overall,3,0.7344199424736337
overall,4,0.8034515819750719
overall,5,0.8600191754554171
overall,6,0.8906999041227229
overall,7,0.9089165867689357
overall,8,0.9223394055608821
overall,9,0.9357622243528284
overall,10,0.9443911792905082
