reagent_type,top_k,accuracy
coarse_solvent,1,0.5191570881226054
coarse_solvent,2,0.7289272030651341
coarse_solvent,3,0.8505747126436781
coarse_solvent,4,0.9252873563218391
coarse_solvent,5,0.9818007662835249
coarse_solvent,6,0.9923371647509579
coarse_solvent,7,0.9980842911877394
coarse_solvent,8,0.9990421455938697
coarse_solvent,9,1.0
coarse_solvent,10,1.0
base,1,0.8477011494252874
base,2,0.8591954022988506
base,3,0.8639846743295019
base,4,0.8697318007662835
base,5,0.8754789272030651
base,6,0.9099616858237548
base,7,0.9425287356321839
base,8,0.9597701149425287
base,9,0.9664750957854407
base,10,0.9703065134099617
overall,1,0.446360153256705
overall,2,0.6293103448275862
overall,3,0.7346743295019157
overall,4,0.8017241379310345
overall,5,0.8544061302681992
overall,6,0.8783524904214559
overall,7,0.9003831417624522
overall,8,0.921455938697318
overall,9,0.9329501915708812
overall,10,0.9415708812260536
