reagent_type,top_k,accuracy
coarse_solvent,1,0.5162835249042146
coarse_solvent,2,0.7155172413793104
coarse_solvent,3,0.8409961685823755
coarse_solvent,4,0.9147509578544061
coarse_solvent,5,0.975095785440613
coarse_solvent,6,0.9913793103448276
coarse_solvent,7,0.9971264367816092
coarse_solvent,8,1.0
coarse_solvent,9,1.0
coarse_solvent,10,1.0
base,1,0.8515325670498084
base,2,0.8687739463601533
base,3,0.8773946360153256
base,4,0.8840996168582376
base,5,0.8888888888888888
base,6,0.9176245210727969
base,7,0.9521072796934866
base,8,0.9674329501915708
base,9,0.9789272030651341
base,10,0.9837164750957854
overall,1,0.4425287356321839
overall,2,0.6302681992337165
overall,3,0.7423371647509579
overall,4,0.8074712643678161
overall,5,0.8639846743295019
overall,6,0.8936781609195402
overall,7,0.9157088122605364
overall,8,0.9281609195402298
overall,9,0.935823754789272
overall,10,0.9386973180076629
