reagent_type,top_k,accuracy
fine_solvent,1,0.44636014103889465
fine_solvent,2,0.6446360349655151
fine_solvent,3,0.7816091775894165
fine_solvent,4,0.8438697457313538
fine_solvent,5,0.8840996026992798
fine_solvent,6,0.9128352403640747
fine_solvent,7,0.9329501986503601
fine_solvent,8,0.946360170841217
fine_solvent,9,0.9664750695228577
fine_solvent,10,0.9837164878845215
fine_solvent,11,0.9875478744506836
fine_solvent,12,0.9932950139045715
fine_solvent,13,1.0
base,1,0.8419540524482727
base,2,0.9262452125549316
base,3,0.9703065156936646
base,4,0.984674334526062
base,5,0.9885057210922241
base,6,0.9971264600753784
base,7,1.0
