reagent_type,top_k,accuracy
overall,1,0.3620689655172414
overall,2,0.5354406130268199
overall,3,0.6379310344827587
overall,4,0.6992337164750958
overall,5,0.7413793103448276
overall,6,0.7634099616858238
overall,7,0.7844827586206896
overall,8,0.7978927203065134
overall,9,0.8132183908045977
overall,10,0.8371647509578544
fine_solvent,1,0.4281609195402299
fine_solvent,2,0.6226053639846744
fine_solvent,3,0.7432950191570882
fine_solvent,4,0.8065134099616859
fine_solvent,5,0.8477011494252874
fine_solvent,6,0.8697318007662835
fine_solvent,7,0.8831417624521073
fine_solvent,8,0.8975095785440613
fine_solvent,9,0.9042145593869731
fine_solvent,10,0.9185823754789272
base,1,0.8237547892720306
base,2,0.8390804597701149
base,3,0.8467432950191571
base,4,0.8745210727969349
base,5,0.8850574712643678
base,6,0.8955938697318008
base,7,0.9128352490421456
base,8,0.9195402298850575
base,9,0.9310344827586207
base,10,0.9396551724137931
