reagent_type,top_k,accuracy
overall,1,0.35727969348659006
overall,2,0.524904214559387
overall,3,0.632183908045977
overall,4,0.7164750957854407
overall,5,0.7863984674329502
overall,6,0.8304597701149425
overall,7,0.8486590038314177
overall,8,0.867816091954023
overall,9,0.8812260536398467
overall,10,0.9013409961685823
coarse_solvent,1,0.4386973180076628
coarse_solvent,2,0.6226053639846744
coarse_solvent,3,0.7490421455938697
coarse_solvent,4,0.8649425287356322
coarse_solvent,5,0.9425287356321839
coarse_solvent,6,0.9674329501915708
coarse_solvent,7,0.975095785440613
coarse_solvent,8,0.9770114942528736
coarse_solvent,9,0.9808429118773946
coarse_solvent,10,0.9875478927203065
base,1,0.8170498084291188
base,2,0.8275862068965517
base,3,0.8390804597701149
base,4,0.8419540229885057
base,5,0.8515325670498084
base,6,0.9099616858237548
base,7,0.9272030651340997
base,8,0.9501915708812261
base,9,0.9568965517241379
base,10,0.9741379310344828
