top_k,reagent_type,accuracy
1,exact_solvent,0.3544061302681992
2,exact_solvent,0.44731800766283525
3,exact_solvent,0.4885057471264368
4,exact_solvent,0.514367816091954
5,exact_solvent,0.539272030651341
6,exact_solvent,0.564176245210728
7,exact_solvent,0.578544061302682
8,exact_solvent,0.5919540229885057
9,exact_solvent,0.60727969348659
10,exact_solvent,0.6187739463601533
1,exact_base,0.5775862068965517
2,exact_base,0.7193486590038314
3,exact_base,0.8026819923371648
4,exact_base,0.8496168582375478
5,exact_base,0.8917624521072797
6,exact_base,0.9137931034482759
7,exact_base,0.9195402298850575
8,exact_base,0.9204980842911877
9,exact_base,0.9204980842911877
10,exact_base,0.9204980842911877
