reagent_type,top_k,accuracy
fine_solvent,1,0.4789272030651341
fine_solvent,2,0.6848659003831418
fine_solvent,3,0.8074712643678161
fine_solvent,4,0.8563218390804598
fine_solvent,5,0.8745210727969349
fine_solvent,6,0.896551724137931
fine_solvent,7,0.9157088122605364
fine_solvent,8,0.9310344827586207
fine_solvent,9,0.9377394636015326
fine_solvent,10,0.9492337164750958
base,1,0.8352490421455939
base,2,0.8477011494252874
base,3,0.8601532567049809
base,4,0.9013409961685823
base,5,0.9157088122605364
base,6,0.9204980842911877
base,7,0.9272030651340997
base,8,0.9329501915708812
base,9,0.9386973180076629
base,10,0.9396551724137931
overall,1,0.4051724137931034
overall,2,0.5881226053639846
overall,3,0.6973180076628352
overall,4,0.7624521072796935
overall,5,0.7940613026819924
overall,6,0.8160919540229885
overall,7,0.8371647509578544
overall,8,0.85727969348659
overall,9,0.8630268199233716
overall,10,0.8716475095785441
