reagent_type,top_k,accuracy
overall,1,0.4051724137931034
overall,2,0.5488505747126436
overall,3,0.6513409961685823
overall,4,0.7011494252873564
overall,5,0.7432950191570882
overall,6,0.7768199233716475
overall,7,0.8122605363984674
overall,8,0.8400383141762452
overall,9,0.8496168582375478
overall,10,0.8659003831417624
fine_solvent,1,0.4674329501915709
fine_solvent,2,0.6226053639846744
fine_solvent,3,0.7289272030651341
fine_solvent,4,0.7777777777777778
fine_solvent,5,0.8227969348659003
fine_solvent,6,0.8601532567049809
fine_solvent,7,0.8917624521072797
fine_solvent,8,0.9128352490421456
fine_solvent,9,0.9252873563218391
fine_solvent,10,0.9377394636015326
base,1,0.8390804597701149
base,2,0.8697318007662835
base,3,0.8888888888888888
base,4,0.9061302681992337
base,5,0.9128352490421456
base,6,0.9204980842911877
base,7,0.9300766283524904
base,8,0.935823754789272
base,9,0.9425287356321839
base,10,0.9501915708812261
