reagent_type,top_k,accuracy
overall,1,0.41475095785440613
overall,2,0.592911877394636
overall,3,0.7021072796934866
overall,4,0.7758620689655172
overall,5,0.8237547892720306
overall,6,0.8582375478927203
overall,7,0.8783524904214559
overall,8,0.8908045977011494
overall,9,0.9061302681992337
overall,10,0.9137931034482759
coarse_solvent,1,0.4731800766283525
coarse_solvent,2,0.6685823754789272
coarse_solvent,3,0.7978927203065134
coarse_solvent,4,0.8840996168582376
coarse_solvent,5,0.9310344827586207
coarse_solvent,6,0.9597701149425287
coarse_solvent,7,0.9789272030651341
coarse_solvent,8,0.9865900383141762
coarse_solvent,9,0.9932950191570882
coarse_solvent,10,0.9942528735632183
base,1,0.8381226053639846
base,2,0.85727969348659
base,3,0.8745210727969349
base,4,0.8879310344827587
base,5,0.9042145593869731
base,6,0.9272030651340997
base,7,0.9386973180076629
base,8,0.9501915708812261
base,9,0.9616858237547893
base,10,0.9655172413793104
