reagent_type,top_k,accuracy
fine_solvent,1,0.4319923520088196
fine_solvent,2,0.6475095748901367
fine_solvent,3,0.790229856967926
fine_solvent,4,0.8524904251098633
fine_solvent,5,0.8879310488700867
fine_solvent,6,0.9128352403640747
fine_solvent,7,0.9358237385749817
fine_solvent,8,0.9511494040489197
fine_solvent,9,0.9683908224105835
fine_solvent,10,0.9798850417137146
fine_solvent,11,0.9875478744506836
fine_solvent,12,0.9961685538291931
fine_solvent,13,1.0
base,1,0.8448275923728943
base,2,0.9252873659133911
base,3,0.9655172228813171
base,4,0.9856321811676025
base,5,0.9961685538291931
base,6,0.9990421533584595
base,7,1.0
