reagent_type,top_k,accuracy
overall,1,0.4224137931034483
overall,2,0.578544061302682
overall,3,0.7001915708812261
overall,4,0.7787356321839081
overall,5,0.8352490421455939
overall,6,0.8582375478927203
overall,7,0.8850574712643678
overall,8,0.9003831417624522
overall,9,0.9157088122605364
overall,10,0.9252873563218391
coarse_solvent,1,0.4731800766283525
coarse_solvent,2,0.646551724137931
coarse_solvent,3,0.7883141762452107
coarse_solvent,4,0.8745210727969349
coarse_solvent,5,0.9262452107279694
coarse_solvent,6,0.9406130268199234
coarse_solvent,7,0.9521072796934866
coarse_solvent,8,0.9636015325670498
coarse_solvent,9,0.9722222222222222
coarse_solvent,10,0.9741379310344828
base,1,0.8477011494252874
base,2,0.8764367816091954
base,3,0.8946360153256705
base,4,0.9090038314176245
base,5,0.9310344827586207
base,6,0.9482758620689655
base,7,0.9568965517241379
base,8,0.9626436781609196
base,9,0.9760536398467433
base,10,0.9779693486590039
