reagent_type,top_k,accuracy
coarse_solvent,1,0.5206136145733461
coarse_solvent,2,0.7056567593480345
coarse_solvent,3,0.8542665388302972
coarse_solvent,4,0.9232981783317353
coarse_solvent,5,0.9769894534995206
coarse_solvent,6,0.9865771812080537
coarse_solvent,7,0.9923298178331735
coarse_solvent,8,0.9932885906040269
coarse_solvent,9,0.9942473633748802
coarse_solvent,10,0.9980824544582934
base,1,0.8446788111217641
base,2,0.8590604026845637
base,3,0.8696069031639502
base,4,0.8772770853307766
base,5,0.8859060402684564
base,6,0.9242569511025887
base,7,0.9463087248322147
base,8,0.9587727708533078
base,9,0.9721955896452541
base,10,0.9779482262703739
overall,1,0.4343240651965484
overall,2,0.6059443911792906
overall,3,0.7420901246404602
overall,4,0.8044103547459253
overall,5,0.8581016299137104
overall,6,0.8849472674976031
overall,7,0.9060402684563759
overall,8,0.9185043144774688
overall,9,0.9338446788111218
overall,10,0.9511025886864813
