reagent_type,top_k,accuracy
coarse_solvent,1,0.5095785440613027
coarse_solvent,2,0.7136015325670498
coarse_solvent,3,0.8448275862068966
coarse_solvent,4,0.9243295019157088
coarse_solvent,5,0.9703065134099617
coarse_solvent,6,0.9818007662835249
coarse_solvent,7,0.985632183908046
coarse_solvent,8,0.9913793103448276
coarse_solvent,9,0.9942528735632183
coarse_solvent,10,0.9961685823754789
base,1,0.8438697318007663
base,2,0.8649425287356322
base,3,0.8735632183908046
base,4,0.8850574712643678
base,5,0.8984674329501916
base,6,0.9396551724137931
base,7,0.9616858237547893
base,8,0.9741379310344828
base,9,0.9789272030651341
base,10,0.9846743295019157
overall,1,0.4339080459770115
overall,2,0.6293103448275862
overall,3,0.7385057471264368
overall,4,0.814176245210728
overall,5,0.8582375478927203
overall,6,0.8908045977011494
overall,7,0.9080459770114943
overall,8,0.9272030651340997
overall,9,0.9386973180076629
overall,10,0.946360153256705
