reagent_type,top_k,accuracy
coarse_solvent,1,0.4932950191570881
coarse_solvent,2,0.6944444444444444
coarse_solvent,3,0.8333333333333334
coarse_solvent,4,0.9224137931034483
coarse_solvent,5,0.9760536398467433
coarse_solvent,6,0.9865900383141762
coarse_solvent,7,0.9932950191570882
coarse_solvent,8,0.9952107279693486
coarse_solvent,9,0.9971264367816092
coarse_solvent,10,0.9980842911877394
base,1,0.8352490421455939
base,2,0.8467432950191571
base,3,0.8553639846743295
base,4,0.8649425287356322
base,5,0.8802681992337165
base,6,0.9224137931034483
base,7,0.9434865900383141
base,8,0.9549808429118773
base,9,0.9645593869731801
base,10,0.9712643678160919
overall,1,0.41762452107279696
overall,2,0.5957854406130269
overall,3,0.7174329501915708
overall,4,0.7873563218390804
overall,5,0.842911877394636
overall,6,0.8783524904214559
overall,7,0.8946360153256705
overall,8,0.9080459770114943
overall,9,0.9195402298850575
overall,10,0.9339080459770115
