reagent_type,top_k,accuracy
fine_solvent,1,0.5234899328859061
fine_solvent,2,0.713326941514861
fine_solvent,3,0.8207094918504314
fine_solvent,4,0.8609779482262704
fine_solvent,5,0.8964525407478428
fine_solvent,6,0.9137104506232023
fine_solvent,7,0.9386385426653883
fine_solvent,8,0.9511025886864813
fine_solvent,9,0.9606903163950143
fine_solvent,10,0.9741131351869607
fine_solvent,11,0.9856184084372004
fine_solvent,12,0.9952061361457335
fine_solvent,13,1.0
base,1,0.8427612655800575
base,2,0.925215723873442
base,3,0.9674017257909875
base,4,0.9837008628954937
base,5,0.9932885906040269
base,6,0.9942473633748802
base,7,1.0
