reagent_type,top_k,accuracy
fine_solvent,1,0.5234899328859061
fine_solvent,2,0.7037392138063279
fine_solvent,3,0.8101629913710451
fine_solvent,4,0.8494726749760306
fine_solvent,5,0.87823585810163
fine_solvent,6,0.8964525407478428
fine_solvent,7,0.9194630872483222
fine_solvent,8,0.9319271332694151
fine_solvent,9,0.9434324065196549
fine_solvent,10,0.9539789069990412
base,1,0.8427612655800575
base,2,0.8667305848513902
base,3,0.8801534036433365
base,4,0.8993288590604027
base,5,0.9089165867689357
base,6,0.9146692233940557
base,7,0.9290508149568553
base,8,0.9348034515819751
base,9,0.9386385426653883
base,10,0.947267497603068
overall,1,0.4448705656759348
overall,2,0.6212847555129435
overall,3,0.7171620325982742
overall,4,0.7555129434324065
overall,5,0.7861936720997124
overall,6,0.8072866730584851
overall,7,0.8370086289549377
overall,8,0.8513902205177373
overall,9,0.862895493767977
overall,10,0.87535953978907
