reagent_type,top_k,accuracy
overall,1,0.3946360153256705
overall,2,0.5431034482758621
overall,3,0.6475095785440613
overall,4,0.6877394636015326
overall,5,0.7193486590038314
overall,6,0.75
overall,7,0.7768199233716475
overall,8,0.7911877394636015
overall,9,0.8074712643678161
overall,10,0.8208812260536399
fine_solvent,1,0.45689655172413796
fine_solvent,2,0.6187739463601533
fine_solvent,3,0.7461685823754789
fine_solvent,4,0.7854406130268199
fine_solvent,5,0.8189655172413793
fine_solvent,6,0.842911877394636
fine_solvent,7,0.867816091954023
fine_solvent,8,0.8783524904214559
fine_solvent,9,0.8908045977011494
fine_solvent,10,0.9013409961685823
base,1,0.8323754789272031
base,2,0.8582375478927203
base,3,0.8697318007662835
base,4,0.8936781609195402
base,5,0.9128352490421456
base,6,0.9262452107279694
base,7,0.9367816091954023
base,8,0.9444444444444444
base,9,0.9549808429118773
base,10,0.9588122605363985
