reagent_type,top_k,accuracy
exact_solvent,1,0.14272030651340997
exact_solvent,2,0.2289272030651341
exact_solvent,3,0.289272030651341
exact_solvent,4,0.34770114942528735
exact_solvent,5,0.40804597701149425
exact_solvent,6,0.4425287356321839
exact_solvent,7,0.4760536398467433
exact_solvent,8,0.5047892720306514
exact_solvent,9,0.5335249042145593
exact_solvent,10,0.5613026819923371
exact_solvent,11,0.5814176245210728
exact_solvent,12,0.5986590038314177
exact_solvent,13,0.6139846743295019
exact_solvent,14,0.6273946360153256
exact_solvent,15,0.6436781609195402
exact_solvent,16,0.6590038314176245
exact_solvent,17,0.6800766283524904
exact_solvent,18,0.6934865900383141
exact_solvent,19,0.7088122605363985
exact_solvent,20,0.725095785440613
exact_solvent,21,0.7365900383141762
exact_solvent,22,0.7490421455938697
exact_solvent,23,0.7547892720306514
exact_solvent,24,0.7586206896551724
exact_solvent,25,0.7701149425287356
exact_solvent,26,0.7806513409961686
exact_solvent,27,0.7873563218390804
exact_solvent,28,0.7978927203065134
exact_solvent,29,0.803639846743295
exact_solvent,30,0.8074712643678161
exact_solvent,31,0.8132183908045977
exact_solvent,32,0.8180076628352491
exact_solvent,33,0.8199233716475096
exact_solvent,34,0.8237547892720306
exact_solvent,35,0.828544061302682
exact_solvent,36,0.8323754789272031
exact_solvent,37,0.8342911877394636
exact_solvent,38,0.8371647509578544
exact_solvent,39,0.8381226053639846
exact_solvent,40,0.8400383141762452
exact_solvent,41,0.8400383141762452
exact_solvent,42,0.8457854406130269
exact_solvent,43,0.8486590038314177
exact_solvent,44,0.8505747126436781
exact_solvent,45,0.8515325670498084
exact_solvent,46,0.85727969348659
exact_solvent,47,0.8620689655172413
exact_solvent,48,0.8630268199233716
exact_solvent,49,0.8649425287356322
exact_solvent,50,0.8687739463601533
exact_solvent,51,0.8697318007662835
exact_solvent,52,0.8716475095785441
exact_solvent,53,0.8764367816091954
exact_solvent,54,0.8773946360153256
exact_solvent,55,0.8783524904214559
exact_solvent,56,0.8802681992337165
exact_solvent,57,0.8812260536398467
exact_solvent,58,0.8831417624521073
exact_solvent,59,0.8831417624521073
exact_solvent,60,0.8840996168582376
exact_solvent,61,0.8860153256704981
exact_solvent,62,0.8888888888888888
exact_solvent,63,0.8898467432950191
exact_solvent,64,0.8946360153256705
exact_solvent,65,0.8975095785440613
exact_solvent,66,0.8975095785440613
exact_solvent,67,0.9003831417624522
exact_solvent,68,0.9003831417624522
exact_solvent,69,0.9032567049808429
exact_solvent,70,0.9032567049808429
exact_solvent,71,0.9051724137931034
exact_solvent,72,0.9051724137931034
exact_solvent,73,0.9061302681992337
exact_solvent,74,0.9061302681992337
exact_solvent,75,0.9090038314176245
exact_solvent,76,0.9109195402298851
exact_solvent,77,0.9109195402298851
exact_solvent,78,0.9109195402298851
exact_solvent,79,0.9118773946360154
exact_solvent,80,0.9128352490421456
