reagent_type,top_k,accuracy
overall,1,0.42337164750957856
overall,2,0.603448275862069
overall,3,0.7126436781609196
overall,4,0.7835249042145593
overall,5,0.8256704980842912
overall,6,0.8591954022988506
overall,7,0.882183908045977
overall,8,0.9022988505747126
overall,9,0.9204980842911877
overall,10,0.9291187739463601
coarse_solvent,1,0.4789272030651341
coarse_solvent,2,0.6551724137931034
coarse_solvent,3,0.7806513409961686
coarse_solvent,4,0.8524904214559387
coarse_solvent,5,0.9013409961685823
coarse_solvent,6,0.9252873563218391
coarse_solvent,7,0.9511494252873564
coarse_solvent,8,0.9674329501915708
coarse_solvent,9,0.9827586206896551
coarse_solvent,10,0.9894636015325671
base,1,0.8486590038314177
base,2,0.8898467432950191
base,3,0.9147509578544061
base,4,0.9291187739463601
base,5,0.9377394636015326
base,6,0.9511494252873564
base,7,0.9568965517241379
base,8,0.9655172413793104
base,9,0.975095785440613
base,10,0.9798850574712644
