reagent_type,top_k,accuracy
overall,1,0.4118773946360153
overall,2,0.5842911877394636
overall,3,0.6944444444444444
overall,4,0.7490421455938697
overall,5,0.7787356321839081
overall,6,0.7978927203065134
overall,7,0.8180076628352491
overall,8,0.8352490421455939
overall,9,0.8505747126436781
overall,10,0.8620689655172413
fine_solvent,1,0.46839080459770116
fine_solvent,2,0.6618773946360154
fine_solvent,3,0.7844827586206896
fine_solvent,4,0.842911877394636
fine_solvent,5,0.8716475095785441
fine_solvent,6,0.89272030651341
fine_solvent,7,0.9109195402298851
fine_solvent,8,0.9204980842911877
fine_solvent,9,0.9329501915708812
fine_solvent,10,0.9406130268199234
base,1,0.8371647509578544
base,2,0.8582375478927203
base,3,0.8716475095785441
base,4,0.8850574712643678
base,5,0.8936781609195402
base,6,0.907088122605364
base,7,0.921455938697318
base,8,0.9291187739463601
base,9,0.935823754789272
base,10,0.9425287356321839
