reagent_type,top_k,accuracy
coarse_solvent,1,0.5047892720306514
coarse_solvent,2,0.6944444444444444
coarse_solvent,3,0.8275862068965517
coarse_solvent,4,0.9157088122605364
coarse_solvent,5,0.9722222222222222
coarse_solvent,6,0.9827586206896551
coarse_solvent,7,0.9865900383141762
coarse_solvent,8,0.9904214559386973
coarse_solvent,9,0.9923371647509579
coarse_solvent,10,0.9923371647509579
base,1,0.8390804597701149
base,2,0.8524904214559387
base,3,0.8620689655172413
base,4,0.8754789272030651
base,5,0.8898467432950191
base,6,0.9329501915708812
base,7,0.9473180076628352
base,8,0.9626436781609196
base,9,0.9703065134099617
base,10,0.9760536398467433
overall,1,0.42049808429118773
overall,2,0.5919540229885057
overall,3,0.7155172413793104
overall,4,0.7950191570881227
overall,5,0.8486590038314177
overall,6,0.8850574712643678
overall,7,0.9013409961685823
overall,8,0.9195402298850575
overall,9,0.9300766283524904
overall,10,0.9415708812260536
