reagent_type,top_k,accuracy
coarse_solvent,1,0.45019156
coarse_solvent,2,0.66475093
coarse_solvent,3,0.8045977
coarse_solvent,4,0.90229887
coarse_solvent,5,0.98275864
coarse_solvent,6,1.0
base,1,0.8611111
base,2,0.91475093
base,3,0.95977014
base,4,0.9789272
base,5,0.9885057
base,6,0.99616855
base,7,1.0
