reagent_type,top_k,accuracy
overall,1,0.3879310344827586
overall,2,0.5747126436781609
overall,3,0.6906130268199234
overall,4,0.7653256704980843
overall,5,0.8237547892720306
overall,6,0.853448275862069
overall,7,0.8793103448275862
overall,8,0.8908045977011494
overall,9,0.8994252873563219
overall,10,0.9147509578544061
coarse_solvent,1,0.4501915708812261
coarse_solvent,2,0.6475095785440613
coarse_solvent,3,0.774904214559387
coarse_solvent,4,0.8515325670498084
coarse_solvent,5,0.9099616858237548
coarse_solvent,6,0.9339080459770115
coarse_solvent,7,0.9521072796934866
coarse_solvent,8,0.9588122605363985
coarse_solvent,9,0.9626436781609196
coarse_solvent,10,0.9693486590038314
base,1,0.8611111111111112
base,2,0.8840996168582376
base,3,0.8917624521072797
base,4,0.9013409961685823
base,5,0.9185823754789272
base,6,0.9329501915708812
base,7,0.946360153256705
base,8,0.9588122605363985
base,9,0.9674329501915708
base,10,0.9712643678160919
