reagent_type,top_k,accuracy
overall,1,0.46839080459770116
overall,2,0.6245210727969349
overall,3,0.7183908045977011
overall,4,0.8007662835249042
overall,5,0.853448275862069
overall,6,0.8850574712643678
overall,7,0.9032567049808429
overall,8,0.921455938697318
overall,9,0.9310344827586207
overall,10,0.9367816091954023
coarse_solvent,1,0.514367816091954
coarse_solvent,2,0.6781609195402298
coarse_solvent,3,0.7931034482758621
coarse_solvent,4,0.8802681992337165
coarse_solvent,5,0.9386973180076629
coarse_solvent,6,0.9626436781609196
coarse_solvent,7,0.9770114942528736
coarse_solvent,8,0.9875478927203065
coarse_solvent,9,0.9913793103448276
coarse_solvent,10,0.9932950191570882
base,1,0.8649425287356322
base,2,0.8936781609195402
base,3,0.9118773946360154
base,4,0.9176245210727969
base,5,0.9300766283524904
base,6,0.9406130268199234
base,7,0.9588122605363985
base,8,0.9655172413793104
base,9,0.9731800766283525
base,10,0.9770114942528736
