reagent_type,top_k,accuracy
coarse_solvent,1,0.49233716475095785
coarse_solvent,2,0.6886973180076629
coarse_solvent,3,0.8409961685823755
coarse_solvent,4,0.9252873563218391
coarse_solvent,5,0.9789272030651341
coarse_solvent,6,0.985632183908046
coarse_solvent,7,0.9904214559386973
coarse_solvent,8,0.9904214559386973
coarse_solvent,9,0.9913793103448276
coarse_solvent,10,0.9952107279693486
base,1,0.8659003831417624
base,2,0.8773946360153256
base,3,0.8840996168582376
base,4,0.8908045977011494
base,5,0.8955938697318008
base,6,0.9291187739463601
base,7,0.9492337164750958
base,8,0.9597701149425287
base,9,0.9674329501915708
base,10,0.975095785440613
overall,1,0.4224137931034483
overall,2,0.60727969348659
overall,3,0.7375478927203065
overall,4,0.8180076628352491
overall,5,0.8706896551724138
overall,6,0.8936781609195402
overall,7,0.9099616858237548
overall,8,0.9252873563218391
overall,9,0.9377394636015326
overall,10,0.946360153256705
