reagent_type,top_k,accuracy
overall,1,0.4885057471264368
overall,2,0.6388888888888888
overall,3,0.7480842911877394
overall,4,0.8103448275862069
overall,5,0.8582375478927203
overall,6,0.8840996168582376
overall,7,0.9003831417624522
overall,8,0.9243295019157088
overall,9,0.9319923371647509
overall,10,0.9434865900383141
coarse_solvent,1,0.5450191570881227
coarse_solvent,2,0.7097701149425287
coarse_solvent,3,0.828544061302682
coarse_solvent,4,0.8984674329501916
coarse_solvent,5,0.9511494252873564
coarse_solvent,6,0.9731800766283525
coarse_solvent,7,0.9818007662835249
coarse_solvent,8,0.9923371647509579
coarse_solvent,9,0.9952107279693486
coarse_solvent,10,0.9971264367816092
base,1,0.8668582375478927
base,2,0.8860153256704981
base,3,0.8984674329501916
base,4,0.9022988505747126
base,5,0.9099616858237548
base,6,0.9310344827586207
base,7,0.9530651340996169
base,8,0.9693486590038314
base,9,0.9779693486590039
base,10,0.9827586206896551
