reagent_type,top_k,accuracy
fine_solvent,1,0.5239463601532567
fine_solvent,2,0.7049808429118773
fine_solvent,3,0.8160919540229885
fine_solvent,4,0.8630268199233716
fine_solvent,5,0.8936781609195402
fine_solvent,6,0.9157088122605364
fine_solvent,7,0.9272030651340997
fine_solvent,8,0.9492337164750958
fine_solvent,9,0.9597701149425287
fine_solvent,10,0.9779693486590039
fine_solvent,11,0.9846743295019157
fine_solvent,12,0.9894636015325671
fine_solvent,13,1.0
base,1,0.8333333333333334
base,2,0.9300766283524904
base,3,0.9645593869731801
base,4,0.9885057471264368
base,5,0.9952107279693486
base,6,0.9990421455938697
base,7,1.0
