reagent_type,top_k,accuracy
fine_solvent,1,0.4966442953020134
fine_solvent,2,0.6845637583892618
fine_solvent,3,0.800575263662512
fine_solvent,4,0.8427612655800575
fine_solvent,5,0.8705656759348035
fine_solvent,6,0.8868648130393096
fine_solvent,7,0.9022051773729626
fine_solvent,8,0.9165867689357622
fine_solvent,9,0.9290508149568553
fine_solvent,10,0.9443911792905082
base,1,0.8398849472674976
base,2,0.8571428571428571
base,3,0.8609779482262704
base,4,0.8945349952061361
base,5,0.9060402684563759
base,6,0.9185043144774688
base,7,0.9223394055608821
base,8,0.9290508149568553
base,9,0.9328859060402684
base,10,0.9405560882070949
overall,1,0.41227229146692235
overall,2,0.5877277085330777
overall,3,0.6893576222435283
overall,4,0.74784276126558
overall,5,0.7785234899328859
overall,6,0.8101629913710451
overall,7,0.8264621284755513
overall,8,0.8398849472674976
overall,9,0.8542665388302972
overall,10,0.8734419942473634
