reagent_type,top_k,accuracy
overall,1,0.4425287356321839
overall,2,0.6197318007662835
overall,3,0.7145593869731801
overall,4,0.7950191570881227
overall,5,0.8438697318007663
overall,6,0.8668582375478927
overall,7,0.89272030651341
overall,8,0.9080459770114943
overall,9,0.9252873563218391
overall,10,0.9377394636015326
coarse_solvent,1,0.4990421455938697
coarse_solvent,2,0.6848659003831418
coarse_solvent,3,0.7978927203065134
coarse_solvent,4,0.8812260536398467
coarse_solvent,5,0.9319923371647509
coarse_solvent,6,0.9578544061302682
coarse_solvent,7,0.9703065134099617
coarse_solvent,8,0.9770114942528736
coarse_solvent,9,0.9846743295019157
coarse_solvent,10,0.9885057471264368
base,1,0.8639846743295019
base,2,0.8888888888888888
base,3,0.896551724137931
base,4,0.9080459770114943
base,5,0.9233716475095786
base,6,0.9396551724137931
base,7,0.9578544061302682
base,8,0.9636015325670498
base,9,0.9693486590038314
base,10,0.9798850574712644
