reagent_type,top_k,accuracy
overall,1,0.37775647171620325
overall,2,0.5551294343240653
overall,3,0.6548418024928092
overall,4,0.7430488974113135
overall,5,0.7996164908916586
overall,6,0.835091083413231
overall,7,0.8561840843720039
overall,8,0.8772770853307766
overall,9,0.8897411313518696
overall,10,0.9012464046021093
coarse_solvent,1,0.4467881112176414
coarse_solvent,2,0.6414189837008629
coarse_solvent,3,0.7449664429530202
coarse_solvent,4,0.837967401725791
coarse_solvent,5,0.8954937679769894
coarse_solvent,6,0.9223394055608821
coarse_solvent,7,0.9424736337488016
coarse_solvent,8,0.9578139980824545
coarse_solvent,9,0.9664429530201343
coarse_solvent,10,0.9712368168744008
base,1,0.8322147651006712
base,2,0.8600191754554171
base,3,0.87248322147651
base,4,0.8887823585810163
base,5,0.912751677852349
base,6,0.9395973154362416
base,7,0.947267497603068
base,8,0.9549376797698945
base,9,0.9616490891658677
base,10,0.9645254074784276
