reagent_type,top_k,accuracy
coarse_solvent,1,0.5028735632183908
coarse_solvent,2,0.7203065134099617
coarse_solvent,3,0.8362068965517241
coarse_solvent,4,0.9281609195402298
coarse_solvent,5,0.9779693486590039
coarse_solvent,6,0.9894636015325671
coarse_solvent,7,0.9952107279693486
coarse_solvent,8,0.9961685823754789
coarse_solvent,9,0.9980842911877394
coarse_solvent,10,1.0
base,1,0.8314176245210728
base,2,0.8515325670498084
base,3,0.8611111111111112
base,4,0.8687739463601533
base,5,0.8802681992337165
base,6,0.9109195402298851
base,7,0.9377394636015326
base,8,0.9473180076628352
base,9,0.9636015325670498
base,10,0.9693486590038314
overall,1,0.4224137931034483
overall,2,0.6206896551724138
overall,3,0.7241379310344828
overall,4,0.7978927203065134
overall,5,0.8448275862068966
overall,6,0.8726053639846744
overall,7,0.8946360153256705
overall,8,0.9090038314176245
overall,9,0.921455938697318
overall,10,0.935823754789272
